dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,well_type,strain1,strain2
26,O,4,O4,49,69,I3,L20,pair,K3,N10
26,O,5,O5,91,65,O15,L12,pair,B7,E24
26,O,6,O6,31,21,E15,D20,pair,A19,G5
26,O,7,O7,41,67,G11,L16,pair,K11,O17
26,O,8,O8,19,43,C15,H16,pair,M12,K8
26,O,9,O9,65,86,K11,P6,pair,N24,D6
26,O,10,O10,56,80,I17,N18,pair,K10,I19
26,O,11,O11,15,11,C7,B24,pair,C3,F16
26,O,12,O12,40,91,G9,P16,pair,F7,P17
26,O,13,O13,86,30,O5,F14,pair,K15,P17
26,O,14,O14,59,81,I23,N20,pair,B7,O10
26,O,15,O15,44,89,G17,P12,pair,O24,F2
26,O,16,O16,1,19,A3,D16,pair,D11,A11
26,O,17,O17,44,52,G17,J10,pair,J24,C14
26,O,18,O18,4,31,A9,F16,pair,J24,D11
26,O,19,O19,5,88,A11,P10,pair,O17,C20
26,O,20,O20,21,79,C19,N16,pair,M12,A6
26,O,21,O21,87,86,O7,P6,pair,O24,N14
26,O,22,O22,15,31,C7,F16,pair,F7,F13
26,O,23,O23,72,92,M1,P18,pair,O7,L23
27,B,2,B2,10,67,A21,L16,pair,M12,E14
27,B,3,B3,57,63,I19,L8,pair,D6,L24
27,B,4,B4,10,17,A21,D12,pair,O24,F7
27,B,5,B5,58,19,I21,D16,pair,A5,P20
27,B,6,B6,26,16,E5,D10,pair,J24,P23
27,B,7,B7,89,41,O11,H12,pair,C15,O18
27,B,8,B8,36,29,G1,F12,pair,D1,B12
27,B,9,B9,34,16,E21,D10,pair,O17,D13
27,B,10,B10,13,69,C3,L20,pair,A19,M15
27,B,11,B11,24,68,E1,L18,pair,A19,K8
27,B,12,B12,57,55,I19,J16,pair,P11,N13
27,B,13,B13,77,39,M11,H8,pair,M12,D11
27,B,14,B14,85,2,O3,B6,pair,P13,B12
27,B,15,B15,36,45,G1,H20,pair,E3,P16
27,B,16,B16,75,79,M7,N16,pair,N14,E14
27,B,17,B17,77,35,M11,F24,pair,L6,B15
27,B,18,B18,49,48,I3,J2,pair,C3,N3
27,B,19,B19,46,76,G21,N10,pair,J22,N13
27,B,20,B20,80,2,M17,B6,pair,A20,P20
27,B,21,B21,83,54,M23,J14,pair,K10,C15
27,B,22,B22,91,87,O15,P8,pair,O7,A6
27,B,23,B23,23,47,C23,H24,pair,K10,B4
27,C,2,C2,22,24,C21,F2,pair,J24,D6
27,C,3,C3,26,90,E5,P14,pair,C8,E24
27,C,4,C4,12,65,C1,L12,pair,J18,N15
27,C,5,C5,58,1,I21,B4,pair,O7,N13
27,C,6,C6,16,77,C9,N12,pair,B7,L24
27,C,7,C7,31,38,E15,H6,pair,C20,F16
27,C,8,C8,34,27,E21,F8,pair,D20,C8
27,C,9,C9,6,39,A13,H8,pair,I19,C12
27,C,10,C10,38,22,G5,D22,pair,P1,D15
27,C,11,C11,66,52,K13,J10,pair,P11,N15
27,C,12,C12,25,84,E3,P2,pair,F19,L19
27,C,13,C13,83,1,M23,B4,pair,D6,D7
27,C,14,C14,90,57,O13,J20,pair,D20,G17
27,C,15,C15,15,48,C7,J2,pair,D1,F13
27,C,16,C16,74,16,M5,D10,pair,I19,J5
27,C,17,C17,21,24,C19,F2,pair,A19,C20
27,C,18,C18,4,11,A9,B24,pair,C11,N14
27,C,19,C19,8,75,A17,N8,pair,K11,D7
27,C,20,C20,8,45,A17,H20,pair,O7,J18
27,C,21,C21,44,19,G17,D16,pair,L23,A6
27,C,22,C22,56,18,I17,D14,pair,L23,D15
27,C,23,C23,70,31,K21,F16,pair,J18,K3
27,D,2,D2,47,0,G23,B2,pair,K10,E14
27,D,3,D3,72,58,M1,J22,pair,F19,N13
27,D,4,D4,79,78,M15,N14,pair,L19,O10
27,D,5,D5,52,79,I9,N16,pair,A5,D3
27,D,6,D6,26,40,E5,H10,pair,A20,G5
27,D,7,D7,93,95,O19,P24,pair,M14,P17
27,D,8,D8,91,60,O15,L2,pair,L24,D3
27,D,9,D9,4,43,A9,H16,pair,A5,O18
27,D,10,D10,42,88,G13,P10,pair,K6,J22
27,D,11,D11,74,13,M5,D4,pair,P11,K8
27,D,12,D12,43,27,G15,F8,pair,K17,C20
27,D,13,D13,34,32,E21,F18,pair,K11,P20
27,D,14,D14,82,70,M21,L22,pair,D15,N13
27,D,15,D15,65,28,K11,F10,pair,O24,L6
27,D,16,D16,41,45,G11,H20,pair,J24,B15
27,D,17,D17,19,67,C15,L16,pair,J24,N23
27,D,18,D18,57,51,I19,J8,pair,B24,B15
27,D,19,D19,57,95,I19,P24,pair,D20,E24
27,D,20,D20,6,17,A13,D12,pair,G17,O17
27,D,21,D21,62,80,K5,N18,pair,K6,P20
27,D,22,D22,7,79,A15,N16,pair,F7,C15
27,D,23,D23,56,42,I17,H14,pair,A5,N13
27,E,2,E2,44,39,G17,H8,pair,K10,D6
27,E,3,E3,8,88,A17,P10,pair,L24,G8
27,E,4,E4,6,73,A13,N4,pair,F17,P14
27,E,5,E5,69,5,K19,B12,pair,K10,M14
27,E,6,E6,88,0,O9,B2,pair,P13,F13
27,E,7,E7,14,17,C5,D12,pair,F2,G8
27,E,8,E8,87,16,O7,D10,pair,N24,K3
27,E,9,E9,22,21,C21,D20,pair,J24,J18
27,E,10,E10,73,55,M3,J16,pair,O7,C11
27,E,11,E11,85,44,O3,H18,pair,L6,J5
27,E,12,E12,75,42,M7,H14,pair,O7,K2
27,E,13,E13,53,72,I11,N2,pair,K3,F13
27,E,14,E14,62,29,K5,F12,pair,K11,J5
27,E,15,E15,70,11,K21,B24,pair,L19,F13
27,E,16,E16,62,58,K5,J22,pair,G17,C8
27,E,17,E17,1,78,A3,N14,pair,N23,B4
27,E,18,E18,12,63,C1,L8,pair,F19,A6
27,E,19,E19,49,89,I3,P12,pair,N10,K2
27,E,20,E20,12,88,C1,P10,pair,K6,N10
27,E,21,E21,0,83,A1,N24,pair,B24,K17
27,E,22,E22,56,16,I17,D10,pair,C3,J5
27,E,23,E23,90,35,O13,F24,pair,P13,N3
27,F,2,F2,88,89,O9,P12,pair,C3,F7
27,F,3,F3,25,88,E3,P10,pair,P23,A6
27,F,4,F4,95,47,O23,H24,pair,P23,G5
27,F,5,F5,21,55,C19,J16,pair,B24,C19
27,F,6,F6,63,12,K7,D2,pair,A5,F16
27,F,7,F7,20,74,C17,N6,pair,J18,M14
27,F,8,F8,2,52,A5,J10,pair,P1,L19
27,F,9,F9,58,9,I21,B20,pair,N23,N21
27,F,10,F10,4,1,A9,B4,pair,K11,A5
27,F,11,F11,21,44,C19,H18,pair,B7,A20
27,F,12,F12,17,45,C11,H20,pair,P1,K2
27,F,13,F13,56,92,I17,P18,pair,N3,M12
27,F,14,F14,54,15,I13,D8,pair,G17,J2
27,F,15,F15,76,30,M9,F14,pair,L19,J22
27,F,16,F16,90,48,O13,J2,pair,B7,J5
27,F,17,F17,91,27,O15,F8,pair,P23,P13
27,F,18,F18,35,32,E23,F18,pair,C12,M14
27,F,19,F19,90,9,O13,B20,pair,N3,C12
27,F,20,F20,1,35,A3,F24,pair,D7,C12
27,F,21,F21,72,45,M1,H20,pair,P20,F19
27,F,22,F22,2,43,A5,H16,pair,J18,D7
27,F,23,F23,5,1,A11,B4,pair,M12,C20
27,G,2,G2,27,69,E7,L20,pair,A20,P14
27,G,3,G3,34,23,E21,D24,pair,M15,O21
27,G,4,G4,73,90,M3,P14,pair,M23,P14
27,G,5,G5,79,51,M15,J8,pair,N23,K17
27,G,6,G6,1,52,A3,J10,pair,A6,N13
27,G,7,G7,15,67,C7,L16,pair,N21,M12
27,G,8,G8,3,78,A7,N14,pair,K6,A19
27,G,9,G9,13,21,C3,D20,pair,G17,K2
27,G,10,G10,48,5,I1,B12,pair,G17,M15
27,G,11,G11,39,35,G7,F24,pair,P8,P14
27,G,12,G12,49,33,I3,F20,pair,F2,P16
27,G,13,G13,84,38,O1,H6,pair,D20,N21
27,G,14,G14,6,14,A13,D6,pair,D20,P14
27,G,15,G15,94,35,O21,F24,pair,D6,F19
27,G,16,G16,59,54,I23,J14,pair,M23,A11
27,G,17,G17,70,46,K21,H22,pair,A19,N14
27,G,18,G18,95,56,O23,J18,pair,F13,P17
27,G,19,G19,68,11,K17,B24,pair,O24,P23
27,G,20,G20,34,85,E21,P4,pair,K3,K8
27,G,21,G21,69,95,K19,P24,pair,F17,C14
27,G,22,G22,86,47,O5,H24,pair,E3,N14
27,G,23,G23,3,73,A7,N4,pair,K15,P23
27,H,2,H2,41,53,G11,J12,pair,C20,G8
27,H,3,H3,46,55,G21,J16,pair,A20,J2
27,H,4,H4,93,82,O19,N22,pair,A6,M14
27,H,5,H5,54,22,I13,D22,pair,K15,P11
27,H,6,H6,75,32,M7,F18,pair,P1,P16
27,H,7,H7,51,4,I7,B10,pair,O24,N13
27,H,8,H8,64,78,K9,N14,pair,L24,A6
27,H,9,H9,48,84,I1,P2,pair,F17,O10
27,H,10,H10,9,11,A19,B24,pair,F17,F16
27,H,11,H11,72,60,M1,L2,pair,D20,D1
27,H,12,H12,45,53,G19,J12,pair,L11,N13
27,H,13,H13,0,8,A1,B18,pair,F2,L11
27,H,14,H14,3,18,A7,D14,pair,N23,M23
27,H,15,H15,81,32,M19,F18,pair,O24,J2
27,H,16,H16,30,94,E13,P22,pair,L24,G8
27,H,17,H17,92,6,O17,B14,pair,F7,J22
27,H,18,H18,29,89,E11,P12,pair,O17,C15
27,H,19,H19,27,29,E7,F12,pair,A19,C19
27,H,20,H20,89,0,O11,B2,pair,I19,K17
27,H,21,H21,21,60,C19,L2,pair,K15,K6
27,H,22,H22,28,6,E9,B14,pair,N3,C20
27,H,23,H23,80,90,M17,P14,pair,A20,O18
27,I,2,I2,56,22,I17,D22,pair,C3,D11
27,I,3,I3,23,49,C23,J4,pair,C12,E24
27,I,4,I4,56,35,I17,F24,pair,D15,F7
27,I,5,I5,47,27,G23,F8,pair,P1,A11
27,I,6,I6,15,85,C7,P4,pair,N19,D20
27,I,7,I7,63,35,K7,F24,pair,L11,O18
27,I,8,I8,86,12,O5,D2,pair,H20,E24
27,I,9,I9,41,10,G11,B22,pair,O21,O10
27,I,10,I10,40,86,G9,P6,pair,G17,M23
27,I,11,I11,70,82,K21,N22,pair,K10,C14
27,I,12,I12,25,26,E3,F6,mono,A6,A6
27,I,13,I13,57,90,I19,P14,pair,N23,P23
27,I,14,I14,28,3,E9,B8,pair,D20,N14
27,I,15,I15,88,67,O9,L16,pair,K3,C15
27,I,16,I16,45,22,G19,D22,pair,A11,J22
27,I,17,I17,2,12,A5,D2,pair,C3,N13
27,I,18,I18,17,2,C11,B6,pair,A5,E3
27,I,19,I19,26,76,E5,N10,pair,P23,C3
27,I,20,I20,70,21,K21,D20,pair,K15,D1
27,I,21,I21,21,35,C19,F24,pair,B7,F19
27,I,22,I22,68,79,K17,N16,pair,L6,K3
27,I,23,I23,65,7,K11,B16,pair,C19,N15
27,J,2,J2,70,32,K21,F18,pair,C14,J5
27,J,3,J3,74,62,M5,L6,pair,C15,C14
27,J,4,J4,87,13,O7,D4,pair,O24,M23
27,J,5,J5,30,68,E13,L18,pair,O17,D3
27,J,6,J6,74,70,M5,L22,pair,F2,M14
27,J,7,J7,89,29,O11,F12,pair,K10,L23
27,J,8,J8,24,18,E1,D14,pair,K3,C12
27,J,9,J9,58,36,I21,H2,pair,O5,P20
27,J,10,J10,69,14,K19,D6,pair,C3,N10
27,J,11,J11,16,59,C9,J24,pair,O24,J18
27,J,12,J12,63,70,K7,L22,pair,J18,L24
27,J,13,J13,8,48,A17,J2,pair,F7,A6
27,J,14,J14,28,27,E9,F8,pair,L19,D7
27,J,15,J15,42,20,G13,D18,pair,L19,E14
27,J,16,J16,36,4,G1,B10,pair,L24,D13
27,J,17,J17,83,41,M23,H12,pair,C20,O10
27,J,18,J18,51,78,I7,N14,pair,D20,G8
27,J,19,J19,63,18,K7,D14,pair,N21,D11
27,J,20,J20,82,92,M21,P18,pair,I19,H20
27,J,21,J21,60,76,K1,N10,pair,F17,M14
27,J,22,J22,15,4,C7,B10,pair,N19,L19
27,J,23,J23,70,6,K21,B14,pair,K6,L24
27,K,2,K2,68,9,K17,B20,pair,L24,J5
27,K,3,K3,65,69,K11,L20,pair,O17,C12
27,K,4,K4,72,8,M1,B18,pair,F2,O5
27,K,5,K5,81,68,M19,L18,pair,C12,F13
27,K,6,K6,68,5,K17,B12,pair,L23,C14
27,K,7,K7,3,84,A7,P2,pair,O17,N13
27,K,8,K8,55,28,I15,F10,pair,D20,D13
27,K,9,K9,73,18,M3,D14,pair,K15,I19
27,K,10,K10,52,43,I9,H16,pair,O17,K3
27,K,11,K11,40,11,G9,B24,pair,C8,N10
27,K,12,K12,58,32,I21,F18,pair,D6,H20
27,K,13,K13,72,86,M1,P6,pair,I19,K2
27,K,14,K14,33,11,E19,B24,pair,L23,E3
27,K,15,K15,67,81,K15,N20,pair,K6,D7
27,K,16,K16,90,29,O13,F12,pair,I19,B7
27,K,17,K17,6,4,A13,B10,pair,B15,C15
27,K,18,K18,40,92,G9,P18,pair,L23,F7
27,K,19,K19,12,42,C1,H14,pair,P20,C12
27,K,20,K20,39,90,G7,P14,pair,O17,K6
27,K,21,K21,46,40,G21,H10,pair,P16,J22
27,K,22,K22,12,19,C1,D16,pair,C19,F7
27,K,23,K23,20,27,C17,F8,pair,O5,A19
27,L,2,L2,6,92,A13,P18,pair,M15,L19
27,L,3,L3,35,84,E23,P2,pair,F19,D3
27,L,4,L4,90,82,O13,N22,pair,C11,P20
27,L,5,L5,17,13,C11,D4,pair,N10,P14
27,L,6,L6,15,55,C7,J16,pair,L6,N10
27,L,7,L7,68,44,K17,H18,pair,D1,J2
27,L,8,L8,9,66,A19,L14,pair,K11,C14
27,L,9,L9,89,61,O11,L4,pair,K3,N15
27,L,10,L10,65,74,K11,N6,pair,L24,F16
27,L,11,L11,21,66,C19,L14,pair,M23,K3
27,L,12,L12,26,33,E5,F20,pair,N21,J2
27,L,13,L13,90,34,O13,F22,pair,C8,N21
27,L,14,L14,77,92,M11,P18,pair,B4,F13
27,L,15,L15,85,28,O3,F10,pair,D11,P17
27,L,16,L16,60,30,K1,F14,pair,K3,B15
27,L,17,L17,78,79,M13,N16,pair,L23,E14
27,L,18,L18,42,54,G13,J14,pair,O24,J5
27,L,19,L19,37,72,G3,N2,pair,P11,D3
27,L,20,L20,33,54,E19,J14,pair,C3,P16
27,L,21,L21,0,66,A1,L14,pair,A6,P17
27,L,22,L22,67,44,K15,H18,pair,J18,A11
27,L,23,L23,20,73,C17,N4,pair,I19,O18
27,M,2,M2,46,25,G21,F4,pair,P16,G5
27,M,3,M3,91,3,O15,B8,pair,J22,G8
27,M,4,M4,20,45,C17,H20,pair,P11,G5
27,M,5,M5,8,21,A17,D20,pair,P20,M14
27,M,6,M6,8,4,A17,B10,pair,B7,P20
27,M,7,M7,86,49,O5,J4,pair,D1,P14
27,M,8,M8,19,49,C15,J4,pair,J18,C3
27,M,9,M9,64,8,K9,B18,pair,D6,B12
27,M,10,M10,63,44,K7,H18,pair,K3,N10
27,M,11,M11,49,21,I3,D20,mono,G8,G8
27,M,12,M12,60,52,K1,J10,pair,F2,F7
27,M,13,M13,48,89,I1,P12,pair,C14,P14
27,M,14,M14,48,30,I1,F14,pair,A5,N3
27,M,15,M15,75,50,M7,J6,pair,A19,O18
27,M,16,M16,37,15,G3,D8,pair,D6,B24
27,M,17,M17,52,88,I9,P10,pair,P11,C12
27,M,18,M18,91,19,O15,D16,pair,N19,C19
27,M,19,M19,62,20,K5,D18,pair,C11,A6
27,M,20,M20,43,4,G15,B10,pair,D11,G8
27,M,21,M21,52,55,I9,J16,pair,L19,D3
27,M,22,M22,79,42,M15,H14,pair,L23,L6
27,M,23,M23,81,4,M19,B10,pair,C11,O10
27,N,2,N2,23,73,C23,N4,pair,F17,M15
27,N,3,N3,40,76,G9,N10,pair,K3,D13
27,N,4,N4,83,77,M23,N12,pair,B7,O21
27,N,5,N5,20,19,C17,D16,pair,K8,M14
27,N,6,N6,26,63,E5,L8,pair,C19,D11
27,N,7,N7,72,0,M1,B2,pair,D1,N13
27,N,8,N8,65,8,K11,B18,pair,O5,P17
27,N,9,N9,55,30,I15,F14,pair,F2,D13
27,N,10,N10,20,8,C17,B18,pair,N21,B15
27,N,11,N11,23,85,C23,P4,pair,D11,J2
27,N,12,N12,86,4,O5,B10,pair,P16,N15
27,N,13,N13,2,90,A5,P14,pair,P8,A19
27,N,14,N14,48,51,I1,J8,pair,B15,L24
27,N,15,N15,34,38,E21,H6,pair,K15,K3
27,N,16,N16,32,62,E17,L6,pair,B4,D1
27,N,17,N17,89,17,O11,D12,pair,J18,P14
27,N,18,N18,73,14,M3,D6,pair,F2,G5
27,N,19,N19,72,33,M1,F20,pair,C11,P20
27,N,20,N20,25,30,E3,F14,pair,O10,O18
27,N,21,N21,26,86,E5,P6,pair,K10,D15
27,N,22,N22,94,5,O21,B12,pair,K11,B15
27,N,23,N23,5,71,A11,L24,pair,K3,D11
27,O,2,O2,45,63,G19,L8,pair,P13,K6
27,O,3,O3,43,57,G15,J20,pair,G17,K2
27,O,4,O4,57,50,I19,J6,pair,I19,J22
27,O,5,O5,90,40,O13,H10,pair,K10,P11
27,O,6,O6,22,88,C21,P10,pair,D15,D13
27,O,7,O7,1,37,A3,H4,pair,C8,C20
27,O,8,O8,73,52,M3,J10,pair,B24,P23
27,O,9,O9,45,85,G19,P4,pair,L24,L11
27,O,10,O10,33,23,E19,D24,pair,M23,L19
27,O,11,O11,94,30,O21,F14,pair,P23,K17
27,O,12,O12,74,37,M5,H4,pair,P20,F7
27,O,13,O13,49,78,I3,N14,pair,O5,P13
27,O,14,O14,45,17,G19,D12,pair,K10,L19
27,O,15,O15,52,86,I9,P6,pair,L23,K3
27,O,16,O16,30,23,E13,D24,pair,K3,C19
27,O,17,O17,22,61,C21,L4,pair,O5,J2
27,O,18,O18,3,46,A7,H22,pair,B4,O17
27,O,19,O19,13,46,C3,H22,pair,M15,J2
27,O,20,O20,12,87,C1,P8,pair,M23,J22
27,O,21,O21,18,58,C13,J22,pair,K15,F17
27,O,22,O22,80,81,M17,N20,pair,F19,C14
27,O,23,O23,27,76,E7,N10,pair,C12,A11
28,B,2,B2,45,48,G19,J2,pair,H20,N14
28,B,3,B3,14,35,C5,F24,pair,N10,A11
28,B,4,B4,0,88,A1,P10,pair,B7,M15
28,B,5,B5,69,76,K19,N10,pair,L6,E3
28,B,6,B6,23,86,C23,P6,pair,L24,C14
28,B,7,B7,84,58,O1,J22,pair,L19,C15
28,B,8,B8,74,31,M5,F16,pair,D1,C11
28,B,9,B9,81,62,M19,L6,pair,F13,A6
28,B,10,B10,86,13,O5,D4,pair,K10,N15
28,B,11,B11,18,82,C13,N22,pair,C3,N21
28,B,12,B12,64,87,K9,P8,pair,A19,L19
28,B,13,B13,41,62,G11,L6,pair,J22,O18
28,B,14,B14,34,86,E21,P6,pair,P23,M14
28,B,15,B15,94,23,O21,D24,pair,G5,K2
28,B,16,B16,3,66,A7,L14,pair,N21,O18
28,B,17,B17,42,24,G13,F2,pair,B24,M15
28,B,18,B18,51,56,I7,J18,pair,B4,C12
28,B,19,B19,76,10,M9,B22,pair,G17,D15
28,B,20,B20,65,22,K11,D22,pair,N3,K17
28,B,21,B21,30,70,E13,L22,pair,D1,O10
28,B,22,B22,71,94,K23,P22,pair,N23,O18
28,B,23,B23,68,27,K17,F8,pair,C8,E14
28,C,2,C2,63,87,K7,P8,pair,K15,J22
28,C,3,C3,64,35,K9,F24,pair,M14,O18
28,C,4,C4,37,73,G3,N4,pair,A19,J2
28,C,5,C5,36,79,G1,N16,pair,C20,D3
28,C,6,C6,75,6,M7,B14,pair,D1,L19
28,C,7,C7,53,65,I11,L12,pair,D1,N3
28,C,8,C8,43,47,G15,H24,pair,M14,A11
28,C,9,C9,41,70,G11,L22,pair,F19,C12
28,C,10,C10,72,54,M1,J14,pair,C3,G5
28,C,11,C11,57,25,I19,F4,pair,C8,K6
28,C,12,C12,56,75,I17,N8,pair,F2,L24
28,C,13,C13,71,29,K23,F12,pair,F2,C11
28,C,14,C14,46,56,G21,J18,pair,N24,C12
28,C,15,C15,15,0,C7,B2,pair,J18,P20
28,C,16,C16,62,37,K5,H4,pair,I19,O7
28,C,17,C17,26,44,E5,H18,pair,J24,O5
28,C,18,C18,86,65,O5,L12,pair,P8,P14
28,C,19,C19,64,75,K9,N8,pair,A19,P20
28,C,20,C20,46,21,G21,D20,pair,O7,B4
28,C,21,C21,54,82,I13,N22,pair,B4,L24
28,C,22,C22,17,85,C11,P4,pair,J18,C19
28,C,23,C23,87,68,O7,L18,pair,O17,O21
28,D,2,D2,80,58,M17,J22,pair,B24,B7
28,D,3,D3,56,39,I17,H8,pair,D11,K2
28,D,4,D4,31,11,E15,B24,pair,L23,G5
28,D,5,D5,76,15,M9,D8,pair,D15,L11
28,D,6,D6,35,89,E23,P12,pair,P23,O21
28,D,7,D7,52,62,I9,L6,pair,A20,E3
28,D,8,D8,57,24,I19,F2,pair,O17,C11
28,D,9,D9,17,57,C11,J20,pair,K11,P14
28,D,10,D10,37,74,G3,N6,pair,M23,J5
28,D,11,D11,64,54,K9,J14,pair,H20,P20
28,D,12,D12,81,47,M19,H24,pair,D1,E24
28,D,13,D13,24,55,E1,J16,pair,J18,N21
28,D,14,D14,82,23,M21,D24,pair,D6,K17
28,D,15,D15,29,52,E11,J10,pair,N19,O17
28,D,16,D16,40,13,G9,D4,pair,B4,E3
28,D,17,D17,92,88,O17,P10,pair,C8,P16
28,D,18,D18,77,23,M11,D24,pair,P13,A11
28,D,19,D19,79,77,M15,N12,pair,E24,D13
28,D,20,D20,20,11,C17,B24,pair,B24,J2
28,D,21,D21,9,59,A19,J24,pair,K15,N23
28,D,22,D22,12,3,C1,B8,mono,O17,O17
28,D,23,D23,35,5,E23,B12,pair,B4,C15
28,E,2,E2,38,70,G5,L22,pair,F2,K2
28,E,3,E3,40,28,G9,F10,mono,L6,L6
28,E,4,E4,72,30,M1,F14,pair,O7,A11
28,E,5,E5,81,79,M19,N16,pair,D20,A11
28,E,6,E6,4,16,A9,D10,pair,N23,F17
28,E,7,E7,17,5,C11,B12,pair,C15,A11
28,E,8,E8,41,18,G11,D14,pair,P23,A11
28,E,9,E9,88,48,O9,J2,pair,C20,O10
28,E,10,E10,25,17,E3,D12,pair,N24,M14
28,E,11,E11,51,84,I7,P2,pair,N15,P17
28,E,12,E12,7,85,A15,P4,pair,L24,D11
28,E,13,E13,16,46,C9,H22,pair,O5,E3
28,E,14,E14,77,19,M11,D16,pair,L19,C20
28,E,15,E15,44,35,G17,F24,pair,J24,F17
28,E,16,E16,92,46,O17,H22,pair,G5,E24
28,E,17,E17,66,26,K13,F6,pair,C15,P14
28,E,18,E18,47,76,G23,N10,pair,N10,D15
28,E,19,E19,36,85,G1,P4,pair,B4,C8
28,E,20,E20,73,15,M3,D8,pair,N3,D11
28,E,21,E21,23,77,C23,N12,pair,P1,L6
28,E,22,E22,16,15,C9,D8,pair,B24,D20
28,E,23,E23,20,64,C17,L10,pair,P11,O10
28,F,2,F2,65,9,K11,B20,pair,F19,D7
28,F,3,F3,31,71,E15,L24,pair,J18,F13
28,F,4,F4,73,48,M3,J2,pair,B4,O18
28,F,5,F5,7,38,A15,H6,pair,O7,A20
28,F,6,F6,3,25,A7,F4,pair,N23,P14
28,F,7,F7,16,4,C9,B10,pair,B24,B12
28,F,8,F8,45,69,G19,L20,pair,B7,M23
28,F,9,F9,12,49,C1,J4,pair,D20,C11
28,F,10,F10,72,5,M1,B12,pair,K6,L11
28,F,11,F11,62,19,K5,D16,pair,A19,J5
28,F,12,F12,45,31,G19,F16,pair,M14,G8
28,F,13,F13,76,60,M9,L2,pair,F19,D11
28,F,14,F14,35,43,E23,H16,pair,O17,F7
28,F,15,F15,41,30,G11,F14,pair,A5,B24
28,F,16,F16,60,40,K1,H10,pair,B7,K17
28,F,17,F17,52,6,I9,B14,pair,F2,C14
28,F,18,F18,81,55,M19,J16,pair,N3,E3
28,F,19,F19,13,51,C3,J8,pair,J18,K17
28,F,20,F20,89,94,O11,P22,pair,B15,C15
28,F,21,F21,49,88,I3,P10,pair,B4,K6
28,F,22,F22,73,94,M3,P22,pair,M14,J22
28,F,23,F23,4,40,A9,H10,pair,F17,N13
28,G,2,G2,59,91,I23,P16,pair,L24,J2
28,G,3,G3,16,9,C9,B20,pair,C8,P20
28,G,4,G4,78,53,M13,J12,pair,D20,L6
28,G,5,G5,14,38,C5,H6,pair,O7,J22
28,G,6,G6,20,71,C17,L24,pair,D3,P14
28,G,7,G7,22,1,C21,B4,pair,N21,G5
28,G,8,G8,28,90,E9,P14,pair,O7,K17
28,G,9,G9,94,14,O21,D6,pair,K11,F2
28,G,10,G10,28,11,E9,B24,pair,F16,A11
28,G,11,G11,37,2,G3,B6,pair,N24,E14
28,G,12,G12,25,53,E3,J12,pair,O17,F7
28,G,13,G13,61,5,K3,B12,pair,J24,L6
28,G,14,G14,42,62,G13,L6,pair,J24,I19
28,G,15,G15,87,77,O7,N12,pair,C20,D11
28,G,16,G16,45,74,G19,N6,pair,A5,C3
28,G,17,G17,95,36,O23,H2,pair,F17,G8
28,G,18,G18,12,29,C1,F12,pair,N24,O21
28,G,19,G19,61,88,K3,P10,pair,J24,F7
28,G,20,G20,73,66,M3,L14,pair,O24,P16
28,G,21,G21,63,10,K7,B22,pair,C11,E14
28,G,22,G22,85,37,O3,H4,pair,K6,B15
28,G,23,G23,49,7,I3,B16,pair,G8,J5
28,H,2,H2,6,2,A13,B6,pair,P8,G8
28,H,3,H3,39,74,G7,N6,pair,N14,O18
28,H,4,H4,86,89,O5,P12,pair,A5,F2
28,H,5,H5,74,11,M5,B24,pair,L24,F16
28,H,6,H6,33,83,E19,N24,pair,N24,C15
28,H,7,H7,63,57,K7,J20,pair,C12,E14
28,H,8,H8,36,22,G1,D22,pair,D3,J2
28,H,9,H9,17,14,C11,D6,pair,K11,C14
28,H,10,H10,58,7,I21,B16,pair,F2,P13
28,H,11,H11,27,60,E7,L2,pair,B24,P14
28,H,12,H12,76,28,M9,F10,pair,O17,P16
28,H,13,H13,81,2,M19,B6,pair,D6,P23
28,H,14,H14,31,82,E15,N22,pair,C8,C3
28,H,15,H15,61,13,K3,D4,pair,N3,F16
28,H,16,H16,94,73,O21,N4,pair,M23,L11
28,H,17,H17,60,91,K1,P16,pair,D6,C11
28,H,18,H18,51,63,I7,L8,pair,F19,N15
28,H,19,H19,53,35,I11,F24,pair,O24,C14
28,H,20,H20,42,72,G13,N2,pair,B24,E14
28,H,21,H21,30,61,E13,L4,pair,O24,G17
28,H,22,H22,70,81,K21,N20,pair,G17,C19
28,H,23,H23,39,56,G7,J18,pair,N21,E24
28,I,2,I2,10,41,A21,H12,pair,C15,D3
28,I,3,I3,36,38,G1,H6,pair,I19,N10
28,I,4,I4,14,69,C5,L20,pair,O17,J2
28,I,5,I5,49,38,I3,H6,pair,C11,J2
28,I,6,I6,64,47,K9,H24,pair,P20,C15
28,I,7,I7,21,57,C19,J20,pair,L24,G5
28,I,8,I8,25,29,E3,F12,pair,C8,P17
28,I,9,I9,0,50,A1,J6,pair,G17,K6
28,I,10,I10,32,57,E17,J20,pair,O24,A6
28,I,11,I11,19,77,C15,N12,mono,F17,F17
28,I,12,I12,51,82,I7,N22,pair,N24,N19
28,I,13,I13,12,91,C1,P16,pair,D6,D1
28,I,14,I14,47,89,G23,P12,pair,K3,J5
28,I,15,I15,92,54,O17,J14,pair,P1,P8
28,I,16,I16,28,41,E9,H12,pair,M15,N14
